BlockID : Time: Parent BlockID 
---------------------------------
0 : 0 : -1
51 : 0 : 0
29 : 479062 : 0
90 : 479062 : 29
53 : 1189546 : 29
138 : 1189546 : 53
119 : 2228260 : 53
167 : 2228260 : 119
169 : 2324534 : 119
234 : 2324534 : 169
231 : 2391045 : 169
255 : 2391045 : 231
252 : 2787662 : 231
305 : 2787662 : 252
317 : 4255246 : 252
374 : 4255246 : 317
391 : 4411814 : 317
450 : 4411814 : 391
419 : 5357730 : 391
500 : 5357730 : 419
466 : 5465181 : 419
550 : 5465181 : 466
508 : 6668776 : 466
600 : 6668776 : 508
595 : 8223392 : 508
609 : 8223392 : 595
606 : 8340936 : 595
664 : 8340936 : 606
654 : 8499225 : 606
709 : 8499225 : 654
706 : 8537221 : 654
765 : 8537221 : 706
769 : 8752415 : 706
834 : 8752415 : 769
819 : 8995141 : 769
871 : 8995141 : 819
859 : 10053244 : 819
917 : 10053244 : 859
916 : 10142289 : 859
954 : 10142289 : 916
952 : 13538583 : 916
984 : 14892862 : 916
1050 : 14892862 : 984
1017 : 17059342 : 984
1094 : 17059342 : 1017
1104 : 20592256 : 1094
1134 : 21049876 : 1094
1200 : 21049876 : 1134
1201 : 22021102 : 1134
1206 : 22021102 : 1201
1205 : 22710073 : 1201
1218 : 22883671 : 1201
1275 : 22883671 : 1218
1267 : 24398407 : 1218
1340 : 24398407 : 1267
1341 : 26364398 : 1267
1345 : 26940957 : 1267
1402 : 26940957 : 1345
1381 : 27309168 : 1345
1444 : 27309168 : 1381
1437 : 27346996 : 1381
1500 : 27346996 : 1437
1488 : 30261918 : 1437
1526 : 30261918 : 1488
1546 : 31049620 : 1488
1600 : 31049620 : 1546
1599 : 34727432 : 1546
1583 : 38483679 : 1546
1639 : 38483679 : 1583
1618 : 45056665 : 1583
1681 : 45056665 : 1618
1680 : 47844501 : 1618
1673 : 56021168 : 1618
1729 : 56021168 : 1673
1709 : 56153309 : 1680
1757 : 57163969 : 1709
1743 : 58926267 : 1673
1803 : 58926267 : 1743
1794 : 67442308 : 1743
1832 : 67442308 : 1794
1759 : 70437508 : 1757
1833 : 73836367 : 1794
1892 : 73836367 : 1833
1882 : 76978107 : 1833
1952 : 76978107 : 1882
1940 : 78039941 : 1882
1976 : 78039941 : 1940
1999 : 82277689 : 1940
2052 : 82277689 : 1999
2018 : 84397203 : 1999
2100 : 84397203 : 2018
2101 : 85647734 : 2018
2099 : 89109785 : 2018
2059 : 102603694 : 2018
2158 : 102603694 : 2059
2106 : 103575666 : 2099
2102 : 103894492 : 2101
2161 : 113773277 : 2102
2180 : 131341999 : 2161
2131 : 132836903 : 2059
2236 : 132836903 : 2131
2204 : 134733349 : 2180
2235 : 135582232 : 2131
2244 : 135582232 : 2235
2242 : 139010736 : 2235
2259 : 146261415 : 2235
2314 : 146261415 : 2259
