BlockID : Time: Parent BlockID 
---------------------------------
0 : 0 : -1
27 : 0 : 0
29 : 477917 : 0
58 : 477917 : 29
53 : 1188602 : 29
110 : 1188602 : 53
119 : 2228868 : 53
176 : 2228868 : 119
169 : 2323735 : 119
211 : 2323735 : 169
231 : 2392772 : 169
278 : 2392772 : 231
252 : 2789354 : 231
327 : 2789354 : 252
317 : 4255354 : 252
377 : 4255354 : 317
391 : 4409980 : 317
426 : 4409980 : 391
419 : 5355917 : 391
476 : 5355917 : 419
466 : 5463434 : 419
525 : 5463434 : 466
508 : 6666978 : 466
576 : 6666978 : 508
595 : 8224725 : 508
627 : 8224725 : 595
606 : 8341901 : 595
677 : 8341901 : 606
654 : 8500483 : 606
726 : 8500483 : 654
706 : 8537944 : 654
776 : 8537944 : 706
769 : 8751669 : 706
813 : 8751669 : 769
819 : 8995526 : 769
877 : 8995526 : 819
859 : 10053846 : 819
926 : 10053846 : 859
916 : 10143813 : 859
977 : 10143813 : 916
984 : 14891045 : 916
1018 : 14891045 : 984
1017 : 17057802 : 984
1056 : 17057802 : 1017
1094 : 20593902 : 1017
1129 : 20593902 : 1094
1134 : 21048036 : 1094
1160 : 21048036 : 1134
1201 : 22022712 : 1134
1228 : 22022712 : 1201
1218 : 22883696 : 1201
1277 : 22883696 : 1218
1267 : 24397280 : 1218
1308 : 24397280 : 1267
1303 : 25615243 : 1267
1345 : 26939167 : 1267
1381 : 26939167 : 1345
1404 : 27307424 : 1381
1437 : 27345234 : 1381
1476 : 27345234 : 1437
1475 : 27685526 : 1437
1488 : 30261961 : 1437
1527 : 30261961 : 1488
1546 : 31047875 : 1488
1576 : 31047875 : 1546
1579 : 31839282 : 1546
1575 : 32853047 : 1546
1602 : 37337009 : 1579
1583 : 38483047 : 1546
1624 : 38483047 : 1583
1603 : 38790409 : 1575
1625 : 40577867 : 1583
1618 : 45056713 : 1583
1682 : 45056713 : 1618
1612 : 46165574 : 1602
1679 : 53977763 : 1618
1714 : 54088082 : 1682
1715 : 54123850 : 1714
1673 : 56021800 : 1618
1760 : 58507094 : 1715
1737 : 58808517 : 1673
1743 : 58924491 : 1673
1786 : 59966204 : 1743
1794 : 67442323 : 1743
1806 : 69577246 : 1786
1858 : 71867835 : 1760
1833 : 73835281 : 1794
1909 : 76312440 : 1858
1882 : 76976353 : 1833
1940 : 78040013 : 1882
1978 : 78040013 : 1940
1999 : 82275854 : 1940
2030 : 82275854 : 1999
2018 : 84395417 : 1999
2078 : 84395417 : 2018
2081 : 86711572 : 2018
2108 : 89374014 : 2078
2077 : 90455614 : 2018
2121 : 99666287 : 2108
2059 : 102601840 : 2018
2163 : 105240904 : 2121
2110 : 110476329 : 2077
2179 : 113361833 : 2163
2182 : 115578457 : 2179
2175 : 120886664 : 2110
2193 : 122689409 : 2175
2196 : 131870165 : 2193
2131 : 132835135 : 2059
2235 : 135583921 : 2131
2259 : 146259616 : 2235
2291 : 148584432 : 2259
