BlockID : Time: Parent BlockID 
---------------------------------
0 : 0 : -1
20 : 0 : 0
29 : 478431 : 0
72 : 478431 : 29
53 : 1189113 : 29
126 : 1189113 : 53
119 : 2229382 : 53
184 : 2229382 : 119
169 : 2324242 : 119
227 : 2324242 : 169
231 : 2393293 : 169
284 : 2393293 : 231
252 : 2789883 : 231
334 : 2789883 : 252
317 : 4255862 : 252
384 : 4255862 : 317
391 : 4409018 : 317
414 : 4409018 : 391
419 : 5354967 : 391
470 : 5354967 : 419
466 : 5462493 : 419
510 : 5462493 : 466
508 : 6666024 : 466
569 : 6666024 : 508
595 : 8225233 : 508
634 : 8225233 : 595
606 : 8342418 : 595
684 : 8342418 : 606
654 : 8501007 : 606
734 : 8501007 : 654
706 : 8538455 : 654
784 : 8538455 : 706
769 : 8752211 : 706
828 : 8752211 : 769
819 : 8996030 : 769
884 : 8996030 : 819
859 : 10054378 : 819
934 : 10054378 : 859
916 : 10144328 : 859
984 : 10144328 : 916
1004 : 14890071 : 984
1017 : 17058216 : 984
1066 : 17058216 : 1017
1094 : 20594418 : 1017
1135 : 20594418 : 1094
1134 : 21047584 : 1094
1154 : 21047584 : 1134
1201 : 22023236 : 1134
1235 : 22023236 : 1201
1218 : 22884256 : 1201
1284 : 22884256 : 1218
1267 : 24397804 : 1218
1324 : 24397804 : 1267
1345 : 26938219 : 1267
1375 : 26938219 : 1345
1381 : 27308005 : 1345
1415 : 27308005 : 1381
1437 : 27344267 : 1381
1470 : 27344267 : 1437
1488 : 30262506 : 1437
1535 : 30262506 : 1488
1546 : 31046916 : 1488
1570 : 31046916 : 1546
1583 : 38483601 : 1546
1636 : 38483601 : 1583
1633 : 42780266 : 1583
1660 : 44555087 : 1636
1618 : 45057251 : 1583
1659 : 47479526 : 1633
1673 : 56022311 : 1618
1741 : 56022311 : 1673
1743 : 58923537 : 1673
1769 : 58923537 : 1743
1794 : 67442871 : 1743
1841 : 67442871 : 1794
1860 : 72479180 : 1841
1833 : 73835800 : 1794
1879 : 74053742 : 1833
1882 : 76975351 : 1833
1913 : 76975351 : 1882
1940 : 78040533 : 1882
1986 : 78040533 : 1940
1999 : 82274934 : 1940
2024 : 82274934 : 1999
2018 : 84394455 : 1999
2066 : 84394455 : 2018
2109 : 89390057 : 2066
2059 : 102600894 : 2018
2183 : 116090646 : 2109
2187 : 117152352 : 2183
2141 : 119226933 : 2059
2131 : 132834214 : 2059
2237 : 133946011 : 2187
2235 : 135584436 : 2131
2262 : 140387745 : 2235
2278 : 142443161 : 2262
2284 : 143950506 : 2237
2259 : 146260110 : 2235
