BlockID : Time: Parent BlockID 
---------------------------------
0 : 0 : -1
16 : 0 : 0
29 : 478840 : 0
82 : 478840 : 29
53 : 1189507 : 29
135 : 1189507 : 53
119 : 2229755 : 53
188 : 2229755 : 119
169 : 2324641 : 119
237 : 2324641 : 169
231 : 2393677 : 169
288 : 2393677 : 231
252 : 2790289 : 231
338 : 2790289 : 252
317 : 4256278 : 252
388 : 4256278 : 317
391 : 4408640 : 317
405 : 4408640 : 391
419 : 5354573 : 391
465 : 5354573 : 419
466 : 5462235 : 419
505 : 5462235 : 466
508 : 6665614 : 466
559 : 6665614 : 508
595 : 8225607 : 508
638 : 8225607 : 595
606 : 8342776 : 595
688 : 8342776 : 606
654 : 8501375 : 606
738 : 8501375 : 654
706 : 8538836 : 654
788 : 8538836 : 706
769 : 8752583 : 706
838 : 8752583 : 769
819 : 8996427 : 769
888 : 8996427 : 819
859 : 10054748 : 819
938 : 10054748 : 859
916 : 10144735 : 859
989 : 10144735 : 916
984 : 14890645 : 916
1012 : 14890645 : 984
1017 : 17058619 : 984
1075 : 17058619 : 1017
1094 : 20594796 : 1017
1139 : 20594796 : 1094
1134 : 21048173 : 1094
1165 : 21048173 : 1134
1201 : 22023603 : 1134
1239 : 22023603 : 1201
1218 : 22884607 : 1201
1289 : 22884607 : 1218
1267 : 24398194 : 1218
1333 : 24398194 : 1267
1345 : 26937813 : 1267
1370 : 26937813 : 1345
1381 : 27308360 : 1345
1423 : 27308360 : 1381
1437 : 27343883 : 1381
1465 : 27343883 : 1437
1488 : 30262915 : 1437
1540 : 30262915 : 1488
1546 : 31046497 : 1488
1565 : 31046497 : 1546
1583 : 38483980 : 1546
1643 : 38483980 : 1583
1618 : 45057620 : 1583
1692 : 45057620 : 1618
1673 : 56022704 : 1618
1745 : 56022704 : 1673
1743 : 58923311 : 1673
1765 : 58923311 : 1743
1794 : 67443202 : 1743
1845 : 67443202 : 1794
1833 : 73836170 : 1794
1887 : 73836170 : 1833
1882 : 76975657 : 1833
1917 : 76975657 : 1882
1940 : 78040950 : 1882
1991 : 78040950 : 1940
1999 : 82274491 : 1940
2019 : 82274491 : 1999
2018 : 84394078 : 1999
2057 : 84394078 : 2018
2059 : 102600463 : 2018
2135 : 102600463 : 2059
2131 : 132833778 : 2059
2218 : 132833778 : 2131
2235 : 135584846 : 2131
2267 : 135584846 : 2235
2259 : 146260603 : 2235
2298 : 146260603 : 2259
