BlockID : Time: Parent BlockID 
---------------------------------
0 : 0 : -1
36 : 0 : 0
29 : 478275 : 0
66 : 478275 : 29
53 : 1188756 : 29
116 : 1188756 : 53
119 : 2228168 : 53
163 : 2228168 : 119
169 : 2323761 : 119
213 : 2323761 : 169
231 : 2391989 : 169
268 : 2391989 : 231
252 : 2788643 : 231
318 : 2788643 : 252
317 : 4254430 : 252
354 : 4254430 : 317
391 : 4410992 : 317
436 : 4410992 : 391
419 : 5356936 : 391
487 : 5356936 : 419
466 : 5464384 : 419
536 : 5464384 : 466
508 : 6667944 : 466
586 : 6667944 : 508
595 : 8224111 : 508
618 : 8224111 : 595
606 : 8341259 : 595
668 : 8341259 : 606
654 : 8499794 : 606
718 : 8499794 : 654
706 : 8537281 : 654
767 : 8537281 : 706
769 : 8751555 : 706
810 : 8751555 : 769
819 : 8994857 : 769
861 : 8994857 : 819
859 : 10053186 : 819
915 : 10053186 : 859
916 : 10143141 : 859
968 : 10143141 : 916
984 : 14892096 : 916
1038 : 14892096 : 984
1017 : 17058518 : 984
1070 : 17058518 : 1017
1094 : 20593174 : 1017
1119 : 20593174 : 1094
1134 : 21049004 : 1094
1181 : 21049004 : 1134
1201 : 22022089 : 1134
1219 : 22022089 : 1201
1218 : 22882801 : 1201
1254 : 22882801 : 1218
1267 : 24397635 : 1218
1318 : 24397635 : 1267
1345 : 26940166 : 1267
1391 : 26940166 : 1345
1381 : 27308376 : 1345
1425 : 27308376 : 1381
1437 : 27346210 : 1381
1486 : 27346210 : 1437
1488 : 30261099 : 1437
1506 : 30261099 : 1488
1546 : 31048873 : 1488
1587 : 31048873 : 1546
1583 : 38482756 : 1546
1617 : 38482756 : 1583
1618 : 45055788 : 1583
1665 : 45055788 : 1618
1673 : 56021134 : 1618
1728 : 56021134 : 1673
1743 : 58925562 : 1673
1793 : 58925562 : 1743
1794 : 67441455 : 1743
1817 : 67441455 : 1794
1833 : 73835549 : 1794
1875 : 73835549 : 1833
1882 : 76977333 : 1833
1941 : 76977333 : 1882
1940 : 78039322 : 1882
1959 : 78039322 : 1940
1955 : 79654494 : 1940
2002 : 81012023 : 1955
1999 : 82276860 : 1940
2039 : 82276860 : 1999
2018 : 84396354 : 1999
2086 : 84396354 : 2018
2088 : 92744584 : 2018
2005 : 93515633 : 2002
2115 : 95563782 : 2005
2059 : 102602828 : 2018
2149 : 102602828 : 2059
2117 : 104519147 : 2115
2113 : 105921259 : 2088
2162 : 115193639 : 2117
2181 : 122056642 : 2162
2131 : 132836124 : 2059
2231 : 132836124 : 2131
2195 : 135200960 : 2181
2235 : 135583319 : 2131
2251 : 135583319 : 2235
2259 : 146260611 : 2235
2299 : 146260611 : 2259
2301 : 147106634 : 2259
2321 : 148483045 : 2301
