BlockID : Time: Parent BlockID 
---------------------------------
0 : 0 : -1
24 : 0 : 0
29 : 478060 : 0
63 : 478060 : 29
53 : 1188608 : 29
111 : 1188608 : 53
119 : 2228922 : 53
179 : 2228922 : 119
169 : 2323786 : 119
215 : 2323786 : 169
231 : 2392750 : 169
277 : 2392750 : 231
252 : 2789355 : 231
328 : 2789355 : 252
317 : 4255325 : 252
376 : 4255325 : 317
391 : 4409953 : 317
425 : 4409953 : 391
419 : 5355890 : 391
475 : 5355890 : 419
466 : 5463407 : 419
524 : 5463407 : 466
508 : 6666951 : 466
575 : 6666951 : 508
595 : 8224761 : 508
628 : 8224761 : 595
606 : 8341935 : 595
678 : 8341935 : 606
654 : 8500525 : 606
728 : 8500525 : 654
706 : 8537993 : 654
779 : 8537993 : 706
769 : 8751749 : 706
817 : 8751749 : 769
819 : 8995574 : 769
879 : 8995574 : 819
859 : 10053925 : 819
929 : 10053925 : 859
916 : 10143825 : 859
978 : 10143825 : 916
984 : 14891018 : 916
1017 : 14891018 : 984
1053 : 17057489 : 1017
1094 : 20593898 : 1017
1128 : 20593898 : 1094
1134 : 21048009 : 1094
1159 : 21048009 : 1134
1201 : 22022725 : 1134
1229 : 22022725 : 1201
1218 : 22883688 : 1201
1276 : 22883688 : 1218
1267 : 24397348 : 1218
1312 : 24397348 : 1267
1303 : 25615252 : 1267
1345 : 26939141 : 1267
1380 : 26939141 : 1345
1381 : 27307692 : 1345
1409 : 27307692 : 1381
1437 : 27345207 : 1381
1475 : 27345207 : 1437
1502 : 27685139 : 1475
1488 : 30262028 : 1437
1546 : 31047846 : 1488
1575 : 31047846 : 1546
1579 : 31839199 : 1546
1603 : 32852681 : 1575
1602 : 37336970 : 1579
1583 : 38483076 : 1546
1655 : 38790049 : 1603
1618 : 45056696 : 1583
1612 : 46165545 : 1602
1679 : 53977845 : 1618
1682 : 54088577 : 1618
1714 : 54124346 : 1682
1673 : 56021850 : 1618
1737 : 56021850 : 1673
1715 : 58507574 : 1714
1761 : 58808103 : 1737
1743 : 58924464 : 1673
1786 : 59966237 : 1743
1794 : 67442398 : 1743
1835 : 67442398 : 1794
1806 : 69577205 : 1786
1760 : 71868268 : 1715
1833 : 73835397 : 1794
1871 : 73835397 : 1833
1858 : 76312922 : 1760
1882 : 76976326 : 1833
1927 : 76976326 : 1882
1940 : 78040041 : 1882
1979 : 78040041 : 1940
1999 : 82275825 : 1940
2029 : 82275825 : 1999
2018 : 84395390 : 1999
2077 : 84395390 : 2018
2081 : 86711511 : 2018
2078 : 89374489 : 2018
2110 : 90455207 : 2077
2108 : 99666738 : 2078
2059 : 102601811 : 2018
2121 : 105241373 : 2108
2175 : 110475897 : 2110
2163 : 113362275 : 2121
2179 : 115578917 : 2163
2193 : 120886231 : 2175
2196 : 122688989 : 2193
2206 : 131869805 : 2196
2131 : 132835109 : 2059
2235 : 135583999 : 2131
2259 : 146259558 : 2235
