BlockID : Time: Parent BlockID 
---------------------------------
0 : 0 : -1
13 : 0 : 0
29 : 478854 : 0
83 : 478854 : 29
53 : 1189539 : 29
137 : 1189539 : 53
119 : 2229786 : 53
189 : 2229786 : 119
169 : 2324707 : 119
239 : 2324707 : 169
231 : 2393693 : 169
289 : 2393693 : 231
252 : 2790293 : 231
339 : 2790293 : 252
317 : 4256283 : 252
389 : 4256283 : 317
391 : 4408289 : 317
403 : 4408289 : 391
419 : 5354220 : 391
463 : 5354220 : 419
466 : 5462286 : 419
506 : 5462286 : 466
508 : 6665259 : 466
553 : 6665259 : 508
595 : 8225632 : 508
639 : 8225632 : 595
606 : 8342794 : 595
689 : 8342794 : 606
654 : 8501404 : 606
739 : 8501404 : 654
706 : 8538838 : 654
789 : 8538838 : 706
769 : 8752603 : 706
839 : 8752603 : 769
819 : 8996442 : 769
889 : 8996442 : 819
859 : 10054754 : 819
939 : 10054754 : 859
916 : 10144729 : 859
988 : 10144729 : 916
984 : 14890625 : 916
1011 : 14890625 : 984
1017 : 17058639 : 984
1076 : 17058639 : 1017
1081 : 18922524 : 1017
1094 : 20594818 : 1017
1140 : 20594818 : 1094
1134 : 21048147 : 1094
1163 : 21048147 : 1134
1167 : 21339051 : 1134
1201 : 22023666 : 1134
1240 : 22023666 : 1201
1218 : 22884606 : 1201
1288 : 22884606 : 1218
1267 : 24398195 : 1218
1334 : 24398195 : 1267
1345 : 26937450 : 1267
1367 : 26937450 : 1345
1381 : 27308375 : 1345
1424 : 27308375 : 1381
1437 : 27343533 : 1381
1462 : 27343533 : 1437
1488 : 30262913 : 1437
1539 : 30262913 : 1488
1546 : 31046146 : 1488
1563 : 31046146 : 1546
1562 : 35590971 : 1546
1583 : 38483987 : 1546
1644 : 38483987 : 1583
1645 : 40084244 : 1583
1607 : 44659840 : 1562
1661 : 44987491 : 1607
1618 : 45057605 : 1583
1691 : 45057605 : 1618
1662 : 45412532 : 1661
1703 : 46740384 : 1662
1673 : 56022713 : 1618
1746 : 56022713 : 1673
1743 : 58923330 : 1673
1766 : 58923330 : 1743
1707 : 64253866 : 1703
1768 : 65915438 : 1743
1808 : 66132574 : 1707
1794 : 67443215 : 1743
1846 : 67443215 : 1794
1833 : 73836175 : 1794
1888 : 73836175 : 1833
1814 : 75968154 : 1808
1882 : 76975668 : 1833
1918 : 76975668 : 1882
1940 : 78040944 : 1882
1990 : 78040944 : 1940
1999 : 82274122 : 1940
2017 : 82274122 : 1999
2018 : 84393701 : 1999
2055 : 84393701 : 2018
2056 : 87086796 : 2018
2105 : 89239200 : 2056
2054 : 92742417 : 2018
2107 : 92777894 : 2105
2114 : 101015660 : 2107
2122 : 102166543 : 2114
2059 : 102600120 : 2018
2130 : 102600120 : 2059
2112 : 119037815 : 2054
2124 : 127698726 : 2122
2198 : 130039911 : 2124
2189 : 132004877 : 2112
2131 : 132833394 : 2059
2217 : 132833394 : 2131
2235 : 135584845 : 2131
2266 : 135584845 : 2235
2199 : 142661674 : 2198
2259 : 146260555 : 2235
2297 : 146260555 : 2259
