BlockID : Time: Parent BlockID 
---------------------------------
0 : 0 : -1
45 : 0 : 0
29 : 478820 : 0
81 : 478820 : 29
53 : 1189305 : 29
129 : 1189305 : 53
119 : 2228018 : 53
159 : 2228018 : 119
169 : 2324294 : 119
228 : 2324294 : 169
231 : 2391100 : 169
257 : 2391100 : 231
252 : 2787711 : 231
307 : 2787711 : 252
317 : 4255006 : 252
367 : 4255006 : 317
391 : 4411574 : 317
445 : 4411574 : 391
419 : 5357491 : 391
495 : 5357491 : 419
466 : 5464940 : 419
545 : 5464940 : 466
508 : 6668534 : 466
595 : 6668534 : 508
602 : 8223148 : 595
606 : 8340692 : 595
654 : 8340692 : 606
702 : 8498984 : 654
706 : 8536976 : 654
758 : 8536976 : 706
769 : 8752172 : 706
827 : 8752172 : 769
819 : 8994901 : 769
862 : 8994901 : 819
859 : 10053004 : 819
910 : 10053004 : 859
916 : 10142325 : 859
956 : 10142325 : 916
984 : 14892622 : 916
1046 : 14892622 : 984
1017 : 17059100 : 984
1086 : 17059100 : 1017
1083 : 19202346 : 1017
1094 : 20592377 : 1017
1107 : 20592377 : 1094
1134 : 21049634 : 1094
1195 : 21049634 : 1134
1201 : 22021130 : 1134
1208 : 22021130 : 1201
1218 : 22883431 : 1201
1269 : 22883431 : 1218
1267 : 24398168 : 1218
1332 : 24398168 : 1267
1352 : 24921591 : 1332
1353 : 25594329 : 1352
1326 : 25926032 : 1267
1345 : 26940718 : 1267
1381 : 27308926 : 1345
1437 : 27346753 : 1381
1495 : 27346753 : 1437
1488 : 30261679 : 1437
1519 : 30261679 : 1488
1546 : 31049381 : 1488
1595 : 31049381 : 1546
1592 : 33643221 : 1546
1604 : 34402681 : 1592
1610 : 36511442 : 1595
1611 : 37100369 : 1610
1583 : 38483437 : 1546
1629 : 41660530 : 1583
1618 : 45056426 : 1583
1658 : 46035340 : 1629
1673 : 56020925 : 1618
1724 : 56020925 : 1673
1743 : 58926027 : 1673
1800 : 58926027 : 1743
1809 : 65655926 : 1800
1794 : 67442067 : 1743
1824 : 72378562 : 1794
1833 : 73836126 : 1794
1885 : 73836126 : 1833
1882 : 76977866 : 1833
1947 : 76977866 : 1882
1940 : 78039701 : 1882
1970 : 78039701 : 1940
1999 : 82277447 : 1940
2047 : 82277447 : 1999
2018 : 84396962 : 1999
2095 : 84396962 : 2018
2093 : 99235674 : 2018
2092 : 99303724 : 2018
2059 : 102603455 : 2018
2155 : 102603455 : 2059
2118 : 107143871 : 2093
2119 : 108903950 : 2092
2201 : 130231150 : 2155
2202 : 130282014 : 2201
2203 : 131026762 : 2202
2209 : 132632138 : 2203
2131 : 132836664 : 2059
2235 : 135582353 : 2131
2259 : 146261176 : 2235
