BlockID : Time: Parent BlockID 
---------------------------------
0 : 0 : -1
47 : 0 : 0
29 : 478983 : 0
85 : 478983 : 29
53 : 1189464 : 29
132 : 1189464 : 53
119 : 2228180 : 53
164 : 2228180 : 119
169 : 2324454 : 119
231 : 2324454 : 169
252 : 2390789 : 231
302 : 2787395 : 252
317 : 4255166 : 252
370 : 4255166 : 317
391 : 4411733 : 317
447 : 4411733 : 391
419 : 5357650 : 391
497 : 5357650 : 419
466 : 5465100 : 419
547 : 5465100 : 466
508 : 6668694 : 466
597 : 6668694 : 508
595 : 8223308 : 508
604 : 8223308 : 595
606 : 8340856 : 595
659 : 8340856 : 606
654 : 8499145 : 606
704 : 8499145 : 654
706 : 8537136 : 654
762 : 8537136 : 706
769 : 8752334 : 706
831 : 8752334 : 769
819 : 8995060 : 769
867 : 8995060 : 819
859 : 10053164 : 819
913 : 10053164 : 859
916 : 10142354 : 859
957 : 10142354 : 916
952 : 13538416 : 916
984 : 14892781 : 916
1048 : 14892781 : 984
1017 : 17059262 : 984
1090 : 17059262 : 1017
1094 : 20592405 : 1017
1108 : 20592405 : 1094
1134 : 21049795 : 1094
1197 : 21049795 : 1134
1201 : 22021157 : 1134
1209 : 22021157 : 1201
1205 : 22709958 : 1201
1218 : 22883590 : 1201
1272 : 22883590 : 1218
1302 : 23897676 : 1272
1267 : 24398327 : 1218
1345 : 26940877 : 1267
1399 : 26940877 : 1345
1381 : 27309087 : 1345
1441 : 27309087 : 1381
1437 : 27346912 : 1381
1497 : 27346912 : 1437
1488 : 30261838 : 1437
1523 : 30261838 : 1488
1546 : 31049541 : 1488
1597 : 31049541 : 1546
1599 : 34727331 : 1546
1583 : 38483598 : 1546
1635 : 38483598 : 1583
1618 : 45056585 : 1583
1677 : 45056585 : 1618
1680 : 47844394 : 1618
1711 : 50594575 : 1677
1716 : 54496537 : 1711
1673 : 56021086 : 1618
1709 : 56153171 : 1680
1757 : 57163877 : 1709
1743 : 58926189 : 1673
1810 : 65818100 : 1716
1794 : 67442227 : 1743
1759 : 70437396 : 1757
1861 : 72902949 : 1810
1833 : 73836286 : 1794
1882 : 76978025 : 1833
1949 : 76978025 : 1882
1940 : 78039861 : 1882
1972 : 78039861 : 1940
1999 : 82277607 : 1940
2049 : 82277607 : 1999
2018 : 84397123 : 1999
2097 : 84397123 : 2018
2103 : 86392908 : 2097
2099 : 89109676 : 2018
2059 : 102603614 : 2018
2106 : 103575536 : 2099
2172 : 108797839 : 2103
2131 : 132836824 : 2059
2238 : 134084002 : 2172
2235 : 135582314 : 2131
2242 : 139010818 : 2235
2259 : 146261336 : 2235
2311 : 146261336 : 2259
