BlockID : Time: Parent BlockID 
---------------------------------
0 : 0 : -1
29 : 0 : 0
52 : 477580 : 29
53 : 1188596 : 29
109 : 1188596 : 53
119 : 2228878 : 53
177 : 2228878 : 119
169 : 2323742 : 119
212 : 2323742 : 169
231 : 2392683 : 169
276 : 2392683 : 231
252 : 2789318 : 231
326 : 2789318 : 252
317 : 4255310 : 252
375 : 4255310 : 317
391 : 4410325 : 317
428 : 4410325 : 391
419 : 5356266 : 391
478 : 5356266 : 419
466 : 5463768 : 419
528 : 5463768 : 466
508 : 6667318 : 466
578 : 6667318 : 508
595 : 8224716 : 508
626 : 8224716 : 595
606 : 8341900 : 595
676 : 8341900 : 606
654 : 8500492 : 606
727 : 8500492 : 654
706 : 8537966 : 654
777 : 8537966 : 706
769 : 8751696 : 706
814 : 8751696 : 769
819 : 8995500 : 769
876 : 8995500 : 819
859 : 10053855 : 819
927 : 10053855 : 859
916 : 10143798 : 859
976 : 10143798 : 916
984 : 14891383 : 916
1024 : 14891383 : 984
1017 : 17058151 : 984
1063 : 17058151 : 1017
1094 : 20593875 : 1017
1127 : 20593875 : 1094
1134 : 21048368 : 1094
1168 : 21048368 : 1134
1201 : 22022704 : 1134
1227 : 22022704 : 1201
1218 : 22883670 : 1201
1274 : 22883670 : 1218
1267 : 24397318 : 1218
1310 : 24397318 : 1267
1303 : 25615202 : 1267
1345 : 26939506 : 1267
1383 : 26939506 : 1345
1384 : 27073287 : 1345
1381 : 27307758 : 1345
1410 : 27307758 : 1381
1437 : 27345576 : 1381
1478 : 27345576 : 1437
1488 : 30261967 : 1437
1528 : 30261967 : 1488
1546 : 31048212 : 1488
1578 : 31048212 : 1546
1579 : 31839161 : 1546
1602 : 37336939 : 1579
1583 : 38483047 : 1546
1625 : 38483047 : 1583
1657 : 40576641 : 1625
1618 : 45056657 : 1583
1612 : 46165516 : 1602
1682 : 54090016 : 1618
1714 : 54125779 : 1682
1673 : 56021800 : 1618
1735 : 56021800 : 1673
1715 : 58508733 : 1714
1743 : 58924842 : 1673
1785 : 58924842 : 1743
1786 : 59966189 : 1743
1794 : 67442325 : 1743
1833 : 67442325 : 1794
1806 : 69577182 : 1786
1760 : 71868527 : 1715
1862 : 73834931 : 1833
1863 : 74154452 : 1833
1858 : 76314112 : 1760
1882 : 76976686 : 1833
1931 : 76976686 : 1882
1940 : 78039994 : 1882
1977 : 78039994 : 1940
1999 : 82276224 : 1940
2032 : 82276224 : 1999
2018 : 84395749 : 1999
2080 : 84395749 : 2018
2081 : 86711487 : 2018
2078 : 89375539 : 2018
2108 : 99667341 : 2078
2059 : 102602184 : 2018
2145 : 102602184 : 2059
2121 : 105242334 : 2108
2163 : 113362751 : 2121
2179 : 115579687 : 2163
2146 : 131787462 : 2059
2131 : 132835502 : 2059
2228 : 132835502 : 2131
2235 : 135583953 : 2131
2257 : 135583953 : 2235
2253 : 141750336 : 2235
2259 : 146260021 : 2235
2291 : 146260021 : 2259
2325 : 148582469 : 2291
