BlockID : Time: Parent BlockID 
---------------------------------
0 : 0 : -1
18 : 0 : 0
29 : 478334 : 0
69 : 478334 : 29
53 : 1189022 : 29
123 : 1189022 : 53
119 : 2229286 : 53
182 : 2229286 : 119
169 : 2324154 : 119
225 : 2324154 : 169
231 : 2393190 : 169
282 : 2393190 : 231
252 : 2789770 : 231
332 : 2789770 : 252
317 : 4255770 : 252
382 : 4255770 : 317
391 : 4408784 : 317
409 : 4408784 : 391
419 : 5354722 : 391
468 : 5354722 : 419
466 : 5462234 : 419
504 : 5462234 : 466
508 : 6665783 : 466
562 : 6665783 : 508
595 : 8225142 : 508
632 : 8225142 : 595
606 : 8342317 : 595
682 : 8342317 : 606
654 : 8500903 : 606
732 : 8500903 : 654
706 : 8538360 : 654
782 : 8538360 : 706
769 : 8752088 : 706
825 : 8752088 : 769
819 : 8995942 : 769
882 : 8995942 : 819
859 : 10054266 : 819
932 : 10054266 : 859
916 : 10144231 : 859
982 : 10144231 : 916
984 : 14890458 : 916
1008 : 14890458 : 984
1017 : 17058127 : 984
1062 : 17058127 : 1017
1094 : 20594318 : 1017
1133 : 20594318 : 1094
1134 : 21047689 : 1094
1155 : 21047689 : 1134
1201 : 22023134 : 1134
1233 : 22023134 : 1201
1218 : 22884114 : 1201
1282 : 22884114 : 1218
1267 : 24397697 : 1218
1320 : 24397697 : 1267
1345 : 26937972 : 1267
1373 : 26937972 : 1345
1381 : 27307842 : 1345
1412 : 27307842 : 1381
1437 : 27344038 : 1381
1468 : 27344038 : 1437
1488 : 30262377 : 1437
1533 : 30262377 : 1488
1546 : 31046678 : 1488
1568 : 31046678 : 1546
1583 : 38483463 : 1546
1632 : 38483463 : 1583
1636 : 44556094 : 1583
1618 : 45057129 : 1583
1687 : 45057129 : 1618
1673 : 56022216 : 1618
1740 : 56022216 : 1673
1743 : 58923296 : 1673
1764 : 58923296 : 1743
1794 : 67442741 : 1743
1839 : 67442741 : 1794
1841 : 72480156 : 1794
1833 : 73835699 : 1794
1877 : 73835699 : 1833
1882 : 76975496 : 1833
1914 : 76975496 : 1882
1940 : 78040429 : 1882
1984 : 78040429 : 1940
1999 : 82274651 : 1940
2022 : 82274651 : 1999
2018 : 84394220 : 1999
2062 : 84394220 : 2018
2066 : 89391069 : 2018
2059 : 102600636 : 2018
2138 : 102600636 : 2059
2109 : 116091546 : 2066
2183 : 117154442 : 2109
2131 : 132833938 : 2059
2221 : 132833938 : 2131
2187 : 133946747 : 2183
2235 : 135584337 : 2131
2261 : 135584337 : 2235
2237 : 143951859 : 2187
2259 : 146260004 : 2235
2290 : 146260004 : 2259
