BlockID : Time: Parent BlockID 
---------------------------------
0 : 0 : -1
15 : 0 : 0
29 : 478820 : 0
80 : 478820 : 29
53 : 1189478 : 29
134 : 1189478 : 53
119 : 2229739 : 53
187 : 2229739 : 119
169 : 2324621 : 119
236 : 2324621 : 169
231 : 2393646 : 169
287 : 2393646 : 231
252 : 2790256 : 231
337 : 2790256 : 252
317 : 4256250 : 252
387 : 4256250 : 317
391 : 4408647 : 317
406 : 4408647 : 391
419 : 5354686 : 391
467 : 5354686 : 419
466 : 5462218 : 419
503 : 5462218 : 466
508 : 6665791 : 466
563 : 6665791 : 508
595 : 8225581 : 508
637 : 8225581 : 595
606 : 8342758 : 595
687 : 8342758 : 606
654 : 8501344 : 606
737 : 8501344 : 654
706 : 8538810 : 654
787 : 8538810 : 706
769 : 8752537 : 706
836 : 8752537 : 769
819 : 8996407 : 769
887 : 8996407 : 819
859 : 10054722 : 819
937 : 10054722 : 859
916 : 10144700 : 859
987 : 10144700 : 916
984 : 14890585 : 916
1010 : 14890585 : 984
1017 : 17058597 : 984
1074 : 17058597 : 1017
1094 : 20594779 : 1017
1138 : 20594779 : 1094
1134 : 21048118 : 1094
1162 : 21048118 : 1134
1167 : 21339320 : 1134
1201 : 22023583 : 1134
1238 : 22023583 : 1201
1218 : 22884578 : 1201
1287 : 22884578 : 1218
1267 : 24398136 : 1218
1331 : 24398136 : 1267
1345 : 26937924 : 1267
1371 : 26937924 : 1345
1381 : 27308304 : 1345
1421 : 27308304 : 1381
1437 : 27344033 : 1381
1467 : 27344033 : 1437
1488 : 30262874 : 1437
1538 : 30262874 : 1488
1546 : 31046622 : 1488
1566 : 31046622 : 1546
1583 : 38483951 : 1546
1642 : 38483951 : 1583
1645 : 40084588 : 1583
1618 : 45057568 : 1583
1690 : 45057568 : 1618
1673 : 56022679 : 1618
1744 : 56022679 : 1673
1743 : 58923291 : 1673
1763 : 58923291 : 1743
1768 : 65915827 : 1743
1794 : 67443184 : 1743
1844 : 67443184 : 1794
1833 : 73836146 : 1794
1886 : 73836146 : 1833
1882 : 76975639 : 1833
1916 : 76975639 : 1882
1940 : 78040909 : 1882
1989 : 78040909 : 1940
1999 : 82274587 : 1940
2020 : 82274587 : 1999
2018 : 84394086 : 1999
2058 : 84394086 : 2018
2054 : 92742755 : 2018
2059 : 102600612 : 2018
2137 : 102600612 : 2059
2112 : 119038190 : 2054
2189 : 132005244 : 2112
2131 : 132833867 : 2059
2219 : 132833867 : 2131
2235 : 135584815 : 2131
2265 : 135584815 : 2235
2259 : 146260507 : 2235
2296 : 146260507 : 2259
