BlockID : Time: Parent BlockID 
---------------------------------
0 : 0 : -1
11 : 0 : 0
29 : 479341 : 0
92 : 479341 : 29
53 : 1190032 : 29
142 : 1190032 : 53
119 : 2230282 : 53
192 : 2230282 : 119
169 : 2325134 : 119
242 : 2325134 : 169
231 : 2394137 : 169
292 : 2394137 : 231
252 : 2790751 : 231
342 : 2790751 : 252
317 : 4256748 : 252
392 : 4256748 : 317
391 : 4408732 : 317
407 : 4408732 : 391
419 : 5353612 : 391
461 : 5353612 : 419
466 : 5462776 : 419
514 : 5462776 : 466
508 : 6665287 : 466
555 : 6665287 : 508
595 : 8226095 : 508
643 : 8226095 : 595
606 : 8343233 : 595
692 : 8343233 : 606
654 : 8501894 : 606
743 : 8501894 : 654
706 : 8539320 : 654
792 : 8539320 : 706
769 : 8753093 : 706
843 : 8753093 : 769
819 : 8996887 : 769
892 : 8996887 : 819
859 : 10055211 : 819
942 : 10055211 : 859
916 : 10145203 : 859
992 : 10145203 : 916
984 : 14891165 : 916
1021 : 14891165 : 984
1017 : 17059087 : 984
1085 : 17059087 : 1017
1081 : 18922532 : 1017
1094 : 20595320 : 1017
1142 : 20595320 : 1094
1134 : 21048580 : 1094
1172 : 21048580 : 1134
1201 : 22024103 : 1134
1242 : 22024103 : 1201
1218 : 22885048 : 1201
1292 : 22885048 : 1218
1267 : 24398644 : 1218
1342 : 24398644 : 1267
1345 : 26936863 : 1267
1360 : 26936863 : 1345
1381 : 27308807 : 1345
1436 : 27308807 : 1381
1437 : 27342933 : 1381
1454 : 27342933 : 1437
1452 : 28689220 : 1437
1488 : 30263344 : 1437
1543 : 30263344 : 1488
1546 : 31045569 : 1488
1560 : 31045569 : 1546
1562 : 35590936 : 1546
1557 : 35664562 : 1546
1583 : 38484473 : 1546
1646 : 38484473 : 1583
1607 : 44659822 : 1562
1661 : 44987450 : 1607
1618 : 45058107 : 1583
1694 : 45058107 : 1618
1662 : 45412493 : 1661
1703 : 46740311 : 1662
1693 : 55544534 : 1618
1673 : 56023163 : 1618
1748 : 56023163 : 1673
1743 : 58923803 : 1673
1771 : 58923803 : 1743
1775 : 63024900 : 1743
1707 : 64253835 : 1703
1807 : 65869997 : 1775
1808 : 66132551 : 1707
1794 : 67443677 : 1743
1847 : 67443677 : 1794
1833 : 73836654 : 1794
1894 : 73836654 : 1833
1814 : 75968077 : 1808
1882 : 76976104 : 1833
1921 : 76976104 : 1882
1923 : 77522653 : 1882
1940 : 78041395 : 1882
1993 : 78041395 : 1940
1999 : 82273513 : 1940
2014 : 82273513 : 1999
2018 : 84394143 : 1999
2059 : 84394143 : 2018
2056 : 87086744 : 2018
2105 : 89239148 : 2056
2107 : 92777850 : 2105
2114 : 101015618 : 2107
2064 : 101399019 : 2018
2122 : 102166530 : 2114
2125 : 102599533 : 2059
2123 : 109710129 : 2064
2174 : 116492796 : 2123
2127 : 118195602 : 2059
2124 : 127698699 : 2122
2198 : 130039870 : 2124
2131 : 132832801 : 2059
2212 : 132832801 : 2131
2235 : 135585293 : 2131
2268 : 135585293 : 2235
2269 : 140754566 : 2235
2199 : 142661622 : 2198
2259 : 146261029 : 2235
2307 : 146261029 : 2259
2309 : 148174014 : 2259
