BlockID : Time: Parent BlockID 
---------------------------------
0 : 0 : -1
32 : 0 : 0
29 : 477918 : 0
59 : 477918 : 29
53 : 1188418 : 29
106 : 1188418 : 53
119 : 2228407 : 53
171 : 2228407 : 119
169 : 2323355 : 119
205 : 2323355 : 169
231 : 2392189 : 169
270 : 2392189 : 231
252 : 2788858 : 231
320 : 2788858 : 252
317 : 4254671 : 252
357 : 4254671 : 317
391 : 4410659 : 317
433 : 4410659 : 391
419 : 5356579 : 391
483 : 5356579 : 419
466 : 5464054 : 419
533 : 5464054 : 466
508 : 6667610 : 466
583 : 6667610 : 508
595 : 8224242 : 508
620 : 8224242 : 595
606 : 8341428 : 595
670 : 8341428 : 606
654 : 8499987 : 606
720 : 8499987 : 654
706 : 8537502 : 654
771 : 8537502 : 706
769 : 8751218 : 706
803 : 8751218 : 769
819 : 8995031 : 769
865 : 8995031 : 819
859 : 10053402 : 819
920 : 10053402 : 859
916 : 10143325 : 859
969 : 10143325 : 916
970 : 11556518 : 916
984 : 14891765 : 916
1032 : 14891765 : 984
1002 : 15601094 : 970
1017 : 17058183 : 984
1064 : 17058183 : 1017
1094 : 20593401 : 1017
1121 : 20593401 : 1094
1134 : 21048651 : 1094
1175 : 21048651 : 1134
1201 : 22022232 : 1134
1221 : 22022232 : 1201
1218 : 22883040 : 1201
1258 : 22883040 : 1218
1267 : 24397297 : 1218
1309 : 24397297 : 1267
1345 : 26939818 : 1267
1387 : 26939818 : 1345
1384 : 27073315 : 1345
1381 : 27308040 : 1345
1418 : 27308040 : 1381
1437 : 27345879 : 1381
1483 : 27345879 : 1437
1488 : 30261327 : 1437
1510 : 30261327 : 1488
1546 : 31048523 : 1488
1583 : 31048523 : 1546
1613 : 38482415 : 1583
1618 : 45056021 : 1583
1668 : 45056021 : 1618
1672 : 52488866 : 1618
1673 : 56021299 : 1618
1731 : 56021299 : 1673
1712 : 56093429 : 1672
1743 : 58925214 : 1673
1790 : 58925214 : 1743
1794 : 67441690 : 1743
1820 : 67441690 : 1794
1833 : 73835188 : 1794
1866 : 73835188 : 1833
1863 : 74154461 : 1833
1865 : 75964026 : 1833
1882 : 76976995 : 1833
1938 : 76976995 : 1882
1940 : 78039495 : 1882
1964 : 78039495 : 1940
1955 : 79655992 : 1940
1967 : 80117002 : 1940
2002 : 81013533 : 1955
2004 : 82209265 : 1967
1999 : 82276512 : 1940
2036 : 82276512 : 1999
2018 : 84396015 : 1999
2084 : 84396015 : 2018
2006 : 91705178 : 2004
2005 : 93517137 : 2002
2083 : 95435700 : 2018
2115 : 95565148 : 2005
2111 : 99403105 : 2006
2059 : 102602492 : 2018
2147 : 102602492 : 2059
2120 : 103367687 : 2111
2117 : 104519273 : 2115
2116 : 106567127 : 2083
2165 : 107420878 : 2116
2159 : 108018687 : 2120
2170 : 112048638 : 2159
2169 : 112593160 : 2165
2162 : 115194322 : 2117
2178 : 120596678 : 2169
2181 : 122057435 : 2162
2192 : 130198607 : 2178
2146 : 131787526 : 2059
2131 : 132835786 : 2059
2229 : 132835786 : 2131
2195 : 135201444 : 2181
2235 : 135583492 : 2131
2252 : 135583492 : 2235
2253 : 141750382 : 2235
2259 : 146260274 : 2235
2293 : 146260274 : 2259
