BlockID : Time: Parent BlockID 
---------------------------------
0 : 0 : -1
10 : 0 : 0
29 : 479422 : 0
94 : 479422 : 29
53 : 1190074 : 29
144 : 1190074 : 53
119 : 2230349 : 53
194 : 2230349 : 119
169 : 2325201 : 119
244 : 2325201 : 169
231 : 2394262 : 169
294 : 2394262 : 231
252 : 2790888 : 231
344 : 2790888 : 252
317 : 4256828 : 252
394 : 4256828 : 317
391 : 4408849 : 317
411 : 4408849 : 391
419 : 5353554 : 391
460 : 5353554 : 419
466 : 5462787 : 419
515 : 5462787 : 466
508 : 6665340 : 466
556 : 6665340 : 508
595 : 8226125 : 508
644 : 8226125 : 595
606 : 8343363 : 595
694 : 8343363 : 606
654 : 8501919 : 606
744 : 8501919 : 654
706 : 8539429 : 654
794 : 8539429 : 706
769 : 8753134 : 706
844 : 8753134 : 769
819 : 8996976 : 769
894 : 8996976 : 819
859 : 10055260 : 819
944 : 10055260 : 859
916 : 10145252 : 859
994 : 10145252 : 916
984 : 14891181 : 916
1022 : 14891181 : 984
1017 : 17059154 : 984
1088 : 17059154 : 1017
1094 : 20595425 : 1017
1144 : 20595425 : 1094
1134 : 21048664 : 1094
1176 : 21048664 : 1134
1201 : 22024181 : 1134
1244 : 22024181 : 1201
1218 : 22885109 : 1201
1294 : 22885109 : 1218
1267 : 24398693 : 1218
1344 : 24398693 : 1267
1345 : 26936845 : 1267
1358 : 26936845 : 1345
1381 : 27308886 : 1345
1438 : 27308886 : 1381
1437 : 27342863 : 1381
1453 : 27342863 : 1437
1452 : 28688824 : 1437
1488 : 30263452 : 1437
1544 : 30263452 : 1488
1546 : 31045525 : 1488
1558 : 31045525 : 1546
1557 : 35664269 : 1546
1583 : 38484529 : 1546
1648 : 38484529 : 1583
1618 : 45058139 : 1583
1695 : 45058139 : 1618
1693 : 55544141 : 1618
1673 : 56023256 : 1618
1749 : 56023256 : 1673
1743 : 58923994 : 1673
1774 : 58923994 : 1743
1775 : 63025711 : 1743
1807 : 65870174 : 1775
1794 : 67443742 : 1743
1849 : 67443742 : 1794
1833 : 73836723 : 1794
1896 : 73836723 : 1833
1882 : 76976173 : 1833
1924 : 76976173 : 1882
1923 : 77522301 : 1882
1940 : 78041519 : 1882
1994 : 78041519 : 1940
1999 : 82273494 : 1940
2013 : 82273494 : 1999
2018 : 84394243 : 1999
2063 : 84394243 : 2018
2064 : 101399554 : 2018
2059 : 102599767 : 2018
2126 : 102599767 : 2059
2123 : 109710871 : 2064
2174 : 116493014 : 2123
2127 : 118195213 : 2059
2131 : 132832773 : 2059
2211 : 132832773 : 2131
2235 : 135585363 : 2131
2270 : 135585363 : 2235
2269 : 140754164 : 2235
2259 : 146261114 : 2235
2308 : 146261114 : 2259
2309 : 148175179 : 2259
