BlockID : Time: Parent BlockID 
---------------------------------
0 : 0 : -1
26 : 0 : 0
29 : 477876 : 0
57 : 477876 : 29
53 : 1188456 : 29
107 : 1188456 : 53
119 : 2228725 : 53
175 : 2228725 : 119
169 : 2323592 : 119
208 : 2323592 : 169
231 : 2392633 : 169
275 : 2392633 : 231
252 : 2789210 : 231
325 : 2789210 : 252
317 : 4255209 : 252
373 : 4255209 : 317
391 : 4409887 : 317
424 : 4409887 : 391
419 : 5355824 : 391
474 : 5355824 : 419
466 : 5463341 : 419
520 : 5463341 : 466
508 : 6666885 : 466
574 : 6666885 : 508
595 : 8224582 : 508
625 : 8224582 : 595
606 : 8341758 : 595
675 : 8341758 : 606
654 : 8500340 : 606
725 : 8500340 : 654
706 : 8537801 : 654
775 : 8537801 : 706
769 : 8751525 : 706
809 : 8751525 : 769
819 : 8995383 : 769
875 : 8995383 : 819
859 : 10053701 : 819
925 : 10053701 : 859
916 : 10143668 : 859
975 : 10143668 : 916
984 : 14890951 : 916
1016 : 14890951 : 984
1017 : 17057659 : 984
1054 : 17057659 : 1017
1094 : 20593759 : 1017
1126 : 20593759 : 1094
1134 : 21047943 : 1094
1158 : 21047943 : 1134
1201 : 22022569 : 1134
1226 : 22022569 : 1201
1218 : 22883553 : 1201
1271 : 22883553 : 1218
1267 : 24397135 : 1218
1305 : 24397135 : 1267
1303 : 25615043 : 1267
1345 : 26939074 : 1267
1379 : 26939074 : 1345
1381 : 27307625 : 1345
1408 : 27307625 : 1381
1437 : 27345141 : 1381
1474 : 27345141 : 1437
1475 : 27685344 : 1437
1488 : 30261818 : 1437
1522 : 30261818 : 1488
1546 : 31047780 : 1488
1574 : 31047780 : 1546
1579 : 31839022 : 1546
1575 : 32852865 : 1546
1602 : 37336777 : 1579
1583 : 38482904 : 1546
1622 : 38482904 : 1583
1603 : 38790227 : 1575
1618 : 45056621 : 1583
1679 : 45056621 : 1618
1612 : 46165341 : 1602
1713 : 53977551 : 1679
1682 : 54088501 : 1618
1714 : 54124273 : 1682
1673 : 56021656 : 1618
1715 : 58507496 : 1714
1737 : 58808334 : 1673
1743 : 58924398 : 1673
1778 : 58924398 : 1743
1786 : 59965993 : 1743
1794 : 67442180 : 1743
1830 : 67442180 : 1794
1806 : 69577005 : 1786
1760 : 71868193 : 1715
1833 : 73835207 : 1794
1867 : 73835207 : 1833
1858 : 76312845 : 1760
1882 : 76976260 : 1833
1925 : 76976260 : 1882
1940 : 78039869 : 1882
1974 : 78039869 : 1940
1999 : 82275759 : 1940
2028 : 82275759 : 1999
2018 : 84395326 : 1999
2076 : 84395326 : 2018
2081 : 86711316 : 2018
2078 : 89374411 : 2018
2077 : 90455430 : 2018
2108 : 99666660 : 2078
2059 : 102601743 : 2018
2143 : 102601743 : 2059
2121 : 105241297 : 2108
2110 : 110476148 : 2077
2163 : 113362199 : 2121
2179 : 115578839 : 2163
2175 : 120886482 : 2110
2193 : 122689226 : 2175
2196 : 131869982 : 2193
2131 : 132835043 : 2059
2225 : 132835043 : 2131
2235 : 135583778 : 2131
2256 : 135583778 : 2235
2259 : 146259633 : 2235
2286 : 146259633 : 2259
