BlockID : Time: Parent BlockID 
---------------------------------
0 : 0 : -1
40 : 0 : 0
29 : 478681 : 0
78 : 478681 : 29
53 : 1189126 : 29
127 : 1189126 : 53
119 : 2228104 : 53
160 : 2228104 : 119
169 : 2324077 : 119
224 : 2324077 : 169
231 : 2391647 : 169
265 : 2391647 : 231
252 : 2788228 : 231
313 : 2788228 : 252
317 : 4254896 : 252
365 : 4254896 : 317
391 : 4411410 : 317
444 : 4411410 : 391
419 : 5357329 : 391
494 : 5357329 : 419
466 : 5464766 : 419
544 : 5464766 : 466
508 : 6668342 : 466
594 : 6668342 : 508
595 : 8223691 : 508
615 : 8223691 : 595
606 : 8340806 : 595
658 : 8340806 : 606
654 : 8499521 : 606
715 : 8499521 : 654
706 : 8537067 : 654
759 : 8537067 : 706
769 : 8751991 : 706
824 : 8751991 : 769
819 : 8994557 : 769
854 : 8994557 : 819
859 : 10052692 : 819
904 : 10052692 : 859
916 : 10142843 : 859
965 : 10142843 : 916
984 : 14892464 : 916
1045 : 14892464 : 984
1017 : 17058900 : 984
1084 : 17058900 : 1017
1083 : 19202459 : 1017
1094 : 20592920 : 1017
1116 : 20592920 : 1094
1134 : 21049432 : 1094
1193 : 21049432 : 1134
1201 : 22021644 : 1134
1215 : 22021644 : 1201
1218 : 22883232 : 1201
1264 : 22883232 : 1218
1267 : 24397990 : 1218
1329 : 24397990 : 1267
1345 : 26940528 : 1267
1397 : 26940528 : 1345
1381 : 27308789 : 1345
1435 : 27308789 : 1381
1437 : 27346602 : 1381
1494 : 27346602 : 1437
1488 : 30261528 : 1437
1515 : 30261528 : 1488
1546 : 31049241 : 1488
1594 : 31049241 : 1546
1590 : 36034947 : 1546
1583 : 38483258 : 1546
1631 : 38483258 : 1583
1629 : 41660642 : 1583
1618 : 45056236 : 1583
1673 : 45056236 : 1618
1658 : 46035394 : 1629
1670 : 49258481 : 1618
1718 : 56020537 : 1673
1721 : 56300450 : 1673
1743 : 58925900 : 1673
1799 : 58925900 : 1743
1805 : 59340990 : 1799
1794 : 67441940 : 1743
1821 : 71069798 : 1794
1824 : 72378668 : 1794
1833 : 73835907 : 1794
1883 : 73835907 : 1833
1907 : 76131385 : 1883
1908 : 76298102 : 1907
1857 : 76559570 : 1821
1880 : 76868372 : 1833
1882 : 76977753 : 1833
1940 : 78039545 : 1882
1999 : 82277258 : 1940
2046 : 82277258 : 1999
2018 : 84396778 : 1999
2094 : 84396778 : 2018
2093 : 99235750 : 2018
2059 : 102603210 : 2018
2154 : 102603210 : 2059
2153 : 106576259 : 2059
2118 : 107143914 : 2093
2166 : 108285654 : 2153
2176 : 111439107 : 2154
2171 : 116594362 : 2166
2185 : 116650602 : 2171
2152 : 119555091 : 2059
2191 : 121358302 : 2152
2194 : 122847818 : 2191
2186 : 132155109 : 2185
2131 : 132836526 : 2059
2239 : 134580844 : 2176
2235 : 135582857 : 2131
2197 : 142408937 : 2194
2259 : 146261004 : 2235
2306 : 146261004 : 2259
