BlockID : Time: Parent BlockID 
---------------------------------
0 : 0 : -1
14 : 0 : 0
29 : 479052 : 0
89 : 479052 : 29
53 : 1189706 : 29
141 : 1189706 : 53
119 : 2229944 : 53
190 : 2229944 : 119
169 : 2324833 : 119
240 : 2324833 : 169
231 : 2393856 : 169
291 : 2393856 : 231
252 : 2790492 : 231
341 : 2790492 : 252
317 : 4256463 : 252
391 : 4256463 : 317
402 : 4408202 : 391
419 : 5354367 : 391
464 : 5354367 : 419
466 : 5462437 : 419
509 : 5462437 : 466
508 : 6665421 : 466
557 : 6665421 : 508
595 : 8225794 : 508
641 : 8225794 : 595
606 : 8342966 : 595
691 : 8342966 : 606
654 : 8501549 : 606
741 : 8501549 : 654
706 : 8539044 : 654
791 : 8539044 : 706
769 : 8752776 : 706
841 : 8752776 : 769
819 : 8996670 : 769
891 : 8996670 : 819
859 : 10054935 : 819
941 : 10054935 : 859
916 : 10144947 : 859
991 : 10144947 : 916
984 : 14890803 : 916
1015 : 14890803 : 984
1017 : 17058809 : 984
1082 : 17058809 : 1017
1081 : 18922673 : 1017
1094 : 20595004 : 1017
1141 : 20595004 : 1094
1134 : 21048346 : 1094
1167 : 21048346 : 1134
1202 : 21338461 : 1167
1201 : 22023810 : 1134
1218 : 22884792 : 1201
1291 : 22884792 : 1218
1267 : 24398358 : 1218
1338 : 24398358 : 1267
1345 : 26937578 : 1267
1369 : 26937578 : 1345
1381 : 27308550 : 1345
1430 : 27308550 : 1381
1437 : 27343672 : 1381
1463 : 27343672 : 1437
1488 : 30263100 : 1437
1542 : 30263100 : 1488
1546 : 31046285 : 1488
1564 : 31046285 : 1546
1562 : 35591122 : 1546
1583 : 38484172 : 1546
1645 : 38484172 : 1583
1656 : 40083673 : 1645
1607 : 44659982 : 1562
1661 : 44987629 : 1607
1618 : 45057775 : 1583
1662 : 45412709 : 1661
1703 : 46740483 : 1662
1673 : 56022899 : 1618
1747 : 56022899 : 1673
1743 : 58923534 : 1673
1768 : 58923534 : 1743
1707 : 64254003 : 1703
1812 : 65915179 : 1768
1808 : 66132731 : 1707
1794 : 67443418 : 1743
1833 : 73836351 : 1794
1891 : 73836351 : 1833
1814 : 75968256 : 1808
1882 : 76975866 : 1833
1920 : 76975866 : 1882
1940 : 78041132 : 1882
1992 : 78041132 : 1940
1999 : 82274267 : 1940
2018 : 82274267 : 1999
2054 : 84393613 : 2018
2056 : 87086933 : 2018
2105 : 89239323 : 2056
2112 : 92741921 : 2054
2107 : 92778027 : 2105
2114 : 101015810 : 2107
2122 : 102166670 : 2114
2059 : 102600259 : 2018
2189 : 119037254 : 2112
2124 : 127698848 : 2122
2198 : 130040050 : 2124
2207 : 132004127 : 2189
2131 : 132833544 : 2059
2235 : 135585020 : 2131
2199 : 142661798 : 2198
2259 : 146260711 : 2235
2302 : 146260711 : 2259
