BlockID : Time: Parent BlockID 
---------------------------------
0 : 0 : -1
21 : 922573 : 0
93 : 1107380 : 21
121 : 2082690 : 93
155 : 2229419 : 121
247 : 3259115 : 155
280 : 3355462 : 247
305 : 4633186 : 280
366 : 4921700 : 305
410 : 5303434 : 366
488 : 5541088 : 410
548 : 5780574 : 488
534 : 5781761 : 488
589 : 7943409 : 534
622 : 8369108 : 589
656 : 9048308 : 622
719 : 9432860 : 656
787 : 9551368 : 719
816 : 9755554 : 787
891 : 10505859 : 816
904 : 11224947 : 891
984 : 13746398 : 904
1030 : 14879573 : 984
1065 : 15012163 : 1030
1151 : 15534861 : 1065
1175 : 16255605 : 1151
1216 : 17016512 : 1175
1258 : 17298256 : 1216
1330 : 18714505 : 1258
1379 : 19139579 : 1330
1414 : 20781343 : 1379
1475 : 22479220 : 1414
1523 : 22589479 : 1475
1573 : 23062781 : 1523
1651 : 23080435 : 1573
1656 : 23159320 : 1651
1710 : 23703194 : 1656
1762 : 24222655 : 1710
1810 : 24413122 : 1762
1888 : 24469297 : 1810
1905 : 24560887 : 1888
1978 : 25096271 : 1905
2021 : 26243488 : 1978
2074 : 26439211 : 2021
2136 : 26755780 : 2074
2198 : 27538571 : 2136
2222 : 27782884 : 2198
2252 : 29231949 : 2222
2330 : 29395579 : 2252
2362 : 29455978 : 2330
2440 : 29662410 : 2362
2486 : 30105400 : 2440
2544 : 31169379 : 2486
2592 : 31411740 : 2544
2632 : 31476086 : 2592
2664 : 32713724 : 2632
2724 : 33288035 : 2664
2795 : 33632574 : 2724
2838 : 34870278 : 2795
2899 : 34886211 : 2838
2894 : 35186391 : 2838
2938 : 36328509 : 2894
3001 : 37334615 : 2938
3048 : 37810360 : 3001
3074 : 38439760 : 3048
3141 : 38514129 : 3074
3156 : 38660495 : 3141
3230 : 38864817 : 3156
3268 : 39727517 : 3230
3322 : 40121352 : 3268
3352 : 40477776 : 3322
3417 : 40694922 : 3352
3497 : 41849613 : 3417
3511 : 41945813 : 3497
3563 : 43733355 : 3511
3641 : 44320796 : 3563
3687 : 45027589 : 3641
3730 : 45065612 : 3687
3786 : 45669512 : 3730
3846 : 45819977 : 3786
3886 : 46455234 : 3846
3945 : 46473265 : 3886
3963 : 46629348 : 3945
4028 : 46741959 : 3963
4055 : 46846848 : 4028
4141 : 47831896 : 4055
4197 : 48216064 : 4141
4231 : 48672400 : 4197
4266 : 49444633 : 4231
4316 : 49732409 : 4266
4355 : 49945196 : 4316
4411 : 50672271 : 4355
4500 : 50814838 : 4411
4531 : 52493465 : 4500
4580 : 53970087 : 4531
4605 : 54962170 : 4580
4669 : 55250421 : 4605
4726 : 55595792 : 4669
4797 : 55910448 : 4726
4813 : 56276505 : 4797
4875 : 56726729 : 4813
4917 : 57023527 : 4875
4997 : 57766690 : 4917
5035 : 58544745 : 4997
5072 : 59383011 : 5035
