BlockID : Time: Parent BlockID 
---------------------------------
0 : 0 : -1
21 : 922398 : 0
93 : 1107206 : 21
121 : 2082515 : 93
155 : 2229245 : 121
247 : 3258940 : 155
280 : 3355286 : 247
305 : 4633012 : 280
366 : 4921526 : 305
410 : 5303259 : 366
488 : 5540913 : 410
548 : 5780400 : 488
534 : 5781587 : 488
589 : 7943235 : 534
622 : 8368932 : 589
656 : 9048134 : 622
719 : 9432685 : 656
787 : 9551192 : 719
816 : 9755379 : 787
891 : 10505685 : 816
904 : 11224773 : 891
984 : 13746224 : 904
1030 : 14879399 : 984
1065 : 15011989 : 1030
1151 : 15534686 : 1065
1175 : 16255430 : 1151
1216 : 17016338 : 1175
1258 : 17298079 : 1216
1330 : 18714331 : 1258
1379 : 19139405 : 1330
1414 : 20781169 : 1379
1475 : 22479045 : 1414
1523 : 22589305 : 1475
1573 : 23062606 : 1523
1651 : 23080602 : 1573
1656 : 23159146 : 1651
1710 : 23703020 : 1656
1762 : 24222480 : 1710
1810 : 24412948 : 1762
1888 : 24469123 : 1810
1905 : 24560713 : 1888
1978 : 25096097 : 1905
2021 : 26243313 : 1978
2074 : 26439036 : 2021
2136 : 26755606 : 2074
2198 : 27538397 : 2136
2222 : 27782710 : 2198
2252 : 29231775 : 2222
2330 : 29395404 : 2252
2362 : 29455804 : 2330
2440 : 29662236 : 2362
2486 : 30105226 : 2440
2544 : 31169205 : 2486
2592 : 31411566 : 2544
2632 : 31475912 : 2592
2664 : 32713543 : 2632
2724 : 33287861 : 2664
2795 : 33632400 : 2724
2838 : 34870104 : 2795
2899 : 34886037 : 2838
2894 : 35186217 : 2838
2938 : 36328335 : 2894
3001 : 37334788 : 2938
3048 : 37810186 : 3001
3074 : 38439586 : 3048
3141 : 38513955 : 3074
3156 : 38660320 : 3141
3230 : 38864637 : 3156
3268 : 39727343 : 3230
3322 : 40121178 : 3268
3352 : 40477601 : 3322
3417 : 40694746 : 3352
3497 : 41849439 : 3417
3511 : 41945638 : 3497
3563 : 43733180 : 3511
3641 : 44320622 : 3563
3687 : 45027415 : 3641
3730 : 45065438 : 3687
3786 : 45669337 : 3730
3846 : 45819802 : 3786
3886 : 46455060 : 3846
3945 : 46473091 : 3886
3963 : 46629174 : 3945
4028 : 46741784 : 3963
4055 : 46846674 : 4028
4141 : 47831722 : 4055
4197 : 48215890 : 4141
4231 : 48672226 : 4197
4266 : 49444459 : 4231
4316 : 49732235 : 4266
4355 : 49945020 : 4316
4411 : 50672097 : 4355
4500 : 50814664 : 4411
4531 : 52493291 : 4500
4580 : 53969913 : 4531
4605 : 54961996 : 4580
4669 : 55250247 : 4605
4726 : 55595617 : 4669
4797 : 55910274 : 4726
4813 : 56276331 : 4797
4875 : 56726555 : 4813
4917 : 57023352 : 4875
4997 : 57766516 : 4917
5035 : 58544571 : 4997
5072 : 59382837 : 5035
