BlockID : Time: Parent BlockID 
---------------------------------
0 : 0 : -1
21 : 920957 : 0
93 : 1105782 : 21
121 : 2081019 : 93
155 : 2227814 : 121
247 : 3260597 : 155
280 : 3353869 : 247
305 : 4631578 : 280
366 : 4920087 : 305
410 : 5301823 : 366
488 : 5539466 : 410
534 : 5781052 : 488
548 : 5781943 : 488
589 : 7941791 : 534
622 : 8367499 : 589
656 : 9046620 : 622
719 : 9431177 : 656
787 : 9550658 : 719
816 : 9756284 : 787
891 : 10504234 : 816
904 : 11223341 : 891
984 : 13744772 : 904
1030 : 14880213 : 984
1065 : 15011492 : 1030
1151 : 15533255 : 1065
1175 : 16253996 : 1151
1216 : 17014903 : 1175
1258 : 17296653 : 1216
1330 : 18712880 : 1258
1379 : 19137988 : 1330
1414 : 20779748 : 1379
1475 : 22477579 : 1414
1523 : 22587892 : 1475
1573 : 23061181 : 1523
1651 : 23082020 : 1573
1656 : 23160802 : 1651
1710 : 23703911 : 1656
1762 : 24222147 : 1710
1810 : 24413588 : 1762
1888 : 24467692 : 1810
1905 : 24559215 : 1888
1978 : 25094673 : 1905
2021 : 26241879 : 1978
2074 : 26437610 : 2021
2136 : 26755142 : 2074
2198 : 27536955 : 2136
2222 : 27781260 : 2198
2252 : 29230282 : 2222
2330 : 29394826 : 2252
2362 : 29454332 : 2330
2440 : 29663803 : 2362
2486 : 30103796 : 2440
2544 : 31170097 : 2486
2592 : 31410118 : 2544
2632 : 31474813 : 2592
2664 : 32713611 : 2632
2724 : 33286411 : 2664
2795 : 33634132 : 2724
2838 : 34868633 : 2795
2894 : 35187106 : 2838
2938 : 36326914 : 2894
3001 : 37336189 : 2938
3048 : 37808754 : 3001
3074 : 38438086 : 3048
3141 : 38514033 : 3074
3156 : 38660150 : 3141
3230 : 38863201 : 3156
3268 : 39725881 : 3230
3322 : 40119739 : 3268
3352 : 40476163 : 3322
3417 : 40693301 : 3352
3497 : 41850976 : 3417
3511 : 41945730 : 3497
3563 : 43732662 : 3511
3641 : 44319182 : 3563
3687 : 45026884 : 3641
3730 : 45064017 : 3687
3786 : 45668882 : 3730
3846 : 45818346 : 3786
3886 : 46454631 : 3846
3945 : 46471663 : 3886
3963 : 46627756 : 3945
4028 : 46740284 : 3963
4055 : 46845176 : 4028
4141 : 47830301 : 4055
4197 : 48217456 : 4141
4231 : 48670732 : 4197
4266 : 49443024 : 4231
4316 : 49730803 : 4266
4355 : 49943917 : 4316
4411 : 50671925 : 4355
4500 : 50813240 : 4411
4531 : 52491831 : 4500
4580 : 53968431 : 4531
4605 : 54960532 : 4580
4669 : 55248800 : 4605
4726 : 55594203 : 4669
4797 : 55911813 : 4726
4813 : 56275956 : 4797
4875 : 56728270 : 4813
4917 : 57022768 : 4875
4997 : 57764990 : 4917
5035 : 58544030 : 4997
5072 : 59381413 : 5035
