BlockID : Time: Parent BlockID 
---------------------------------
0 : 0 : -1
21 : 922614 : 0
93 : 1104658 : 21
121 : 2081561 : 93
155 : 2228842 : 121
247 : 3262324 : 155
280 : 3354412 : 247
305 : 4632586 : 280
366 : 4921825 : 305
410 : 5302859 : 366
488 : 5537802 : 410
534 : 5782781 : 488
548 : 5783728 : 488
589 : 7940952 : 534
622 : 8367845 : 589
656 : 9046696 : 622
719 : 9430234 : 656
787 : 9552453 : 719
816 : 9757981 : 787
891 : 10503531 : 816
904 : 11222453 : 891
984 : 13746439 : 904
1030 : 14881922 : 984
1065 : 15013201 : 1030
1151 : 15531713 : 1065
1175 : 16255054 : 1151
1216 : 17016666 : 1175
1258 : 17297570 : 1216
1330 : 18712092 : 1258
1379 : 19139527 : 1330
1414 : 20780242 : 1379
1475 : 22476696 : 1414
1523 : 22588940 : 1475
1573 : 23060635 : 1523
1651 : 23083723 : 1573
1656 : 23162496 : 1651
1710 : 23705743 : 1656
1762 : 24223941 : 1710
1810 : 24415253 : 1762
1888 : 24467030 : 1810
1905 : 24558607 : 1888
1978 : 25095769 : 1905
2021 : 26241647 : 1978
2074 : 26436177 : 2021
2136 : 26756981 : 2074
2198 : 27535268 : 2136
2222 : 27781590 : 2198
2252 : 29230702 : 2222
2330 : 29396560 : 2252
2362 : 29456066 : 2330
2440 : 29665523 : 2362
2486 : 30103502 : 2440
2544 : 31171903 : 2486
2592 : 31409238 : 2544
2632 : 31476517 : 2592
2664 : 32715314 : 2632
2724 : 33288140 : 2664
2795 : 33635916 : 2724
2838 : 34868049 : 2795
2894 : 35188815 : 2838
2938 : 36326311 : 2894
3001 : 37337987 : 2938
3048 : 37807011 : 3001
3074 : 38438498 : 3048
3141 : 38515793 : 3074
3156 : 38661887 : 3141
3230 : 38863661 : 3156
3268 : 39725095 : 3230
3322 : 40120045 : 3268
3352 : 40476593 : 3322
3417 : 40692372 : 3352
3497 : 41852730 : 3417
3511 : 41947476 : 3497
3563 : 43734435 : 3511
3641 : 44318653 : 3563
3687 : 45028594 : 3641
3730 : 45064352 : 3687
3786 : 45670663 : 3730
3846 : 45817237 : 3786
3886 : 46456432 : 3846
3945 : 46470423 : 3886
3963 : 46627125 : 3945
4028 : 46741370 : 3963
4055 : 46846395 : 4028
4141 : 47828903 : 4055
4197 : 48219170 : 4141
4231 : 48671051 : 4197
4266 : 49444037 : 4231
4316 : 49732512 : 4266
4355 : 49945667 : 4316
4411 : 50673642 : 4355
4500 : 50811755 : 4411
4531 : 52493531 : 4500
4580 : 53967846 : 4531
4605 : 54959978 : 4580
4669 : 55249292 : 4605
4726 : 55593135 : 4669
4797 : 55913494 : 4726
4813 : 56277683 : 4797
4875 : 56730005 : 4813
4917 : 57024556 : 4875
4997 : 57763350 : 4917
5035 : 58545803 : 4997
5072 : 59382558 : 5035
