BlockID : Time: Parent BlockID 
---------------------------------
0 : 0 : -1
21 : 921755 : 0
93 : 1104937 : 21
121 : 2080650 : 93
155 : 2227895 : 121
247 : 3261396 : 155
280 : 3353519 : 247
305 : 4631731 : 280
366 : 4920880 : 305
410 : 5301974 : 366
488 : 5538696 : 410
534 : 5781914 : 488
548 : 5782807 : 488
589 : 7941028 : 534
622 : 8366975 : 589
656 : 9045585 : 622
719 : 9430280 : 656
787 : 9551582 : 719
816 : 9757109 : 787
891 : 10503381 : 816
904 : 11222537 : 891
984 : 13745540 : 904
1030 : 14881057 : 984
1065 : 15012319 : 1030
1151 : 15532475 : 1065
1175 : 16254153 : 1151
1216 : 17015713 : 1175
1258 : 17296730 : 1216
1330 : 18712131 : 1258
1379 : 19138635 : 1330
1414 : 20779357 : 1379
1475 : 22476852 : 1414
1523 : 22588007 : 1475
1573 : 23060410 : 1523
1651 : 23082855 : 1573
1656 : 23161658 : 1651
1710 : 23704792 : 1656
1762 : 24223052 : 1710
1810 : 24414398 : 1762
1888 : 24466871 : 1810
1905 : 24558435 : 1888
1978 : 25094818 : 1905
2021 : 26241158 : 1978
2074 : 26436858 : 2021
2136 : 26756029 : 2074
2198 : 27536186 : 2136
2222 : 27780726 : 2198
2252 : 29229805 : 2222
2330 : 29395687 : 2252
2362 : 29455155 : 2330
2440 : 29664611 : 2362
2486 : 30103009 : 2440
2544 : 31171008 : 2486
2592 : 31409356 : 2544
2632 : 31475664 : 2592
2664 : 32714426 : 2632
2724 : 33287227 : 2664
2795 : 33634999 : 2724
2838 : 34867824 : 2795
2894 : 35187939 : 2838
2938 : 36326095 : 2894
3001 : 37337009 : 2938
3048 : 37807909 : 3001
3074 : 38437445 : 3048
3141 : 38514874 : 3074
3156 : 38661032 : 3141
3230 : 38862778 : 3156
3268 : 39725166 : 3230
3322 : 40119185 : 3268
3352 : 40475628 : 3322
3417 : 40692432 : 3352
3497 : 41851786 : 3417
3511 : 41946557 : 3497
3563 : 43733527 : 3511
3641 : 44318460 : 3563
3687 : 45027711 : 3641
3730 : 45063495 : 3687
3786 : 45669699 : 3730
3846 : 45817560 : 3786
3886 : 46455467 : 3846
3945 : 46470904 : 3886
3963 : 46626941 : 3945
4028 : 46740457 : 3963
4055 : 46845493 : 4028
4141 : 47829502 : 4055
4197 : 48218276 : 4141
4231 : 48670200 : 4197
4266 : 49443177 : 4231
4316 : 49731669 : 4266
4355 : 49944806 : 4316
4411 : 50672797 : 4355
4500 : 50812347 : 4411
4531 : 52492673 : 4500
4580 : 53967594 : 4531
4605 : 54959819 : 4580
4669 : 55248382 : 4605
4726 : 55593454 : 4669
4797 : 55912627 : 4726
4813 : 56276805 : 4797
4875 : 56729131 : 4813
4917 : 57023590 : 4875
4997 : 57764185 : 4917
5035 : 58544884 : 4997
5072 : 59381669 : 5035
