BlockID : Time: Parent BlockID 
---------------------------------
0 : 0 : -1
21 : 921414 : 0
93 : 1105768 : 21
121 : 2081000 : 93
155 : 2227715 : 121
247 : 3261054 : 155
280 : 3353876 : 247
305 : 4631554 : 280
366 : 4920541 : 305
410 : 5301795 : 366
488 : 5539454 : 410
534 : 5781573 : 488
548 : 5782465 : 488
589 : 7941783 : 534
622 : 8367481 : 589
656 : 9046593 : 622
719 : 9431174 : 656
787 : 9551241 : 719
816 : 9756767 : 787
891 : 10504150 : 816
904 : 11223312 : 891
984 : 13745199 : 904
1030 : 14880712 : 984
1065 : 15011972 : 1030
1151 : 15533248 : 1065
1175 : 16253978 : 1151
1216 : 17015366 : 1175
1258 : 17296552 : 1216
1330 : 18712867 : 1258
1379 : 19138288 : 1330
1414 : 20779711 : 1379
1475 : 22477525 : 1414
1523 : 22587893 : 1475
1573 : 23061170 : 1523
1651 : 23082516 : 1573
1656 : 23161316 : 1651
1710 : 23704449 : 1656
1762 : 24222705 : 1710
1810 : 24414054 : 1762
1888 : 24467646 : 1810
1905 : 24559223 : 1888
1978 : 25094640 : 1905
2021 : 26241880 : 1978
2074 : 26437587 : 2021
2136 : 26755685 : 2074
2198 : 27536954 : 2136
2222 : 27781218 : 2198
2252 : 29230285 : 2222
2330 : 29395343 : 2252
2362 : 29454813 : 2330
2440 : 29664267 : 2362
2486 : 30103751 : 2440
2544 : 31170665 : 2486
2592 : 31410125 : 2544
2632 : 31475319 : 2592
2664 : 32714084 : 2632
2724 : 33286884 : 2664
2795 : 33634658 : 2724
2838 : 34868564 : 2795
2894 : 35187595 : 2838
2938 : 36326905 : 2894
3001 : 37336665 : 2938
3048 : 37808724 : 3001
3074 : 38438044 : 3048
3141 : 38514533 : 3074
3156 : 38660692 : 3141
3230 : 38863182 : 3156
3268 : 39725885 : 3230
3322 : 40119702 : 3268
3352 : 40476128 : 3322
3417 : 40693260 : 3352
3497 : 41851445 : 3417
3511 : 41946215 : 3497
3563 : 43733183 : 3511
3641 : 44319167 : 3563
3687 : 45027371 : 3641
3730 : 45064024 : 3687
3786 : 45669356 : 3730
3846 : 45818321 : 3786
3886 : 46455124 : 3846
3945 : 46471652 : 3886
3963 : 46627717 : 3945
4028 : 46740281 : 3963
4055 : 46845148 : 4028
4141 : 47830257 : 4055
4197 : 48217934 : 4141
4231 : 48670698 : 4197
4266 : 49443001 : 4231
4316 : 49731329 : 4266
4355 : 49944465 : 4316
4411 : 50672456 : 4355
4500 : 50813181 : 4411
4531 : 52492331 : 4500
4580 : 53968407 : 4531
4628 : 54255739 : 4580
4605 : 54960535 : 4580
4669 : 55248791 : 4605
4726 : 55594183 : 4669
4797 : 55912285 : 4726
4813 : 56276464 : 4797
4875 : 56728790 : 4813
4917 : 57023246 : 4875
4997 : 57764946 : 4917
5035 : 58544539 : 4997
5072 : 59381326 : 5035
