BlockID : Time: Parent BlockID 
---------------------------------
0 : 0 : -1
21 : 922615 : 0
93 : 1104660 : 21
121 : 2081564 : 93
155 : 2228845 : 121
247 : 3262326 : 155
280 : 3354414 : 247
305 : 4632588 : 280
366 : 4921828 : 305
410 : 5302858 : 366
488 : 5537739 : 410
534 : 5782783 : 488
548 : 5783731 : 488
589 : 7940958 : 534
622 : 8367846 : 589
656 : 9046700 : 622
719 : 9430237 : 656
787 : 9552454 : 719
816 : 9757982 : 787
891 : 10503533 : 816
904 : 11222455 : 891
984 : 13746441 : 904
1030 : 14881926 : 984
1065 : 15013203 : 1030
1151 : 15531370 : 1065
1175 : 16255056 : 1151
1216 : 17016667 : 1175
1258 : 17297572 : 1216
1330 : 18712093 : 1258
1379 : 19139530 : 1330
1414 : 20780244 : 1379
1475 : 22476698 : 1414
1523 : 22588941 : 1475
1573 : 23060637 : 1523
1651 : 23083725 : 1573
1656 : 23162498 : 1651
1710 : 23705744 : 1656
1762 : 24223943 : 1710
1810 : 24415257 : 1762
1888 : 24467031 : 1810
1905 : 24558609 : 1888
1978 : 25095773 : 1905
2021 : 26241649 : 1978
2074 : 26436317 : 2021
2136 : 26756986 : 2074
2198 : 27535205 : 2136
2222 : 27781592 : 2198
2252 : 29230705 : 2222
2330 : 29396562 : 2252
2362 : 29456067 : 2330
2440 : 29665525 : 2362
2486 : 30103506 : 2440
2544 : 31171905 : 2486
2592 : 31409241 : 2544
2632 : 31476519 : 2592
2664 : 32715313 : 2632
2724 : 33288141 : 2664
2795 : 33635914 : 2724
2838 : 34868051 : 2795
2894 : 35188818 : 2838
2938 : 36326314 : 2894
3001 : 37337990 : 2938
3048 : 37806947 : 3001
3074 : 38438501 : 3048
3141 : 38515796 : 3074
3156 : 38661887 : 3141
3230 : 38863663 : 3156
3268 : 39725095 : 3230
3322 : 40120047 : 3268
3352 : 40476595 : 3322
3417 : 40692374 : 3352
3497 : 41852730 : 3417
3511 : 41947480 : 3497
3563 : 43734437 : 3511
3641 : 44318655 : 3563
3687 : 45028595 : 3641
3730 : 45064354 : 3687
3786 : 45670668 : 3730
3846 : 45817239 : 3786
3886 : 46456434 : 3846
3945 : 46470422 : 3886
3963 : 46627126 : 3945
4028 : 46741372 : 3963
4055 : 46846395 : 4028
4141 : 47829032 : 4055
4197 : 48219173 : 4141
4231 : 48671053 : 4197
4266 : 49444040 : 4231
4316 : 49732514 : 4266
4355 : 49945665 : 4316
4411 : 50673648 : 4355
4500 : 50811859 : 4411
4531 : 52493533 : 4500
4580 : 53967848 : 4531
4605 : 54959978 : 4580
4669 : 55249292 : 4605
4726 : 55593136 : 4669
4797 : 55913497 : 4726
4813 : 56277684 : 4797
4875 : 56730007 : 4813
4917 : 57024560 : 4875
4997 : 57763486 : 4917
5035 : 58545804 : 4997
5072 : 59382558 : 5035
