BlockID : Time: Parent BlockID 
---------------------------------
0 : 0 : -1
21 : 921186 : 0
93 : 1105374 : 21
121 : 2080607 : 93
155 : 2227322 : 121
247 : 3260825 : 155
280 : 3353483 : 247
305 : 4631160 : 280
366 : 4920311 : 305
410 : 5301403 : 366
488 : 5539062 : 410
534 : 5781343 : 488
548 : 5782236 : 488
589 : 7941391 : 534
622 : 8367088 : 589
656 : 9046200 : 622
719 : 9430780 : 656
787 : 9551013 : 719
816 : 9756539 : 787
891 : 10503758 : 816
904 : 11222919 : 891
984 : 13744971 : 904
1030 : 14880484 : 984
1065 : 15011744 : 1030
1151 : 15532856 : 1065
1175 : 16253584 : 1151
1216 : 17015141 : 1175
1258 : 17296160 : 1216
1330 : 18712474 : 1258
1379 : 19138065 : 1330
1414 : 20779319 : 1379
1475 : 22477133 : 1414
1523 : 22587500 : 1475
1573 : 23060778 : 1523
1651 : 23082286 : 1573
1656 : 23161088 : 1651
1710 : 23704220 : 1656
1762 : 24222478 : 1710
1810 : 24413826 : 1762
1888 : 24467253 : 1810
1905 : 24558829 : 1888
1978 : 25094247 : 1905
2021 : 26241485 : 1978
2074 : 26437193 : 2021
2136 : 26755457 : 2074
2198 : 27536558 : 2136
2222 : 27780826 : 2198
2252 : 29229891 : 2222
2330 : 29395116 : 2252
2362 : 29454585 : 2330
2440 : 29664039 : 2362
2486 : 30103357 : 2440
2544 : 31170436 : 2486
2592 : 31409733 : 2544
2632 : 31475092 : 2592
2664 : 32713856 : 2632
2724 : 33286656 : 2664
2795 : 33634430 : 2724
2838 : 34868172 : 2795
2894 : 35187369 : 2838
2938 : 36326511 : 2894
3001 : 37336437 : 2938
3048 : 37808331 : 3001
3074 : 38437648 : 3048
3141 : 38514305 : 3074
3156 : 38660463 : 3141
3230 : 38862790 : 3156
3268 : 39725493 : 3230
3322 : 40119310 : 3268
3352 : 40475735 : 3322
3417 : 40692868 : 3352
3497 : 41851217 : 3417
3511 : 41945986 : 3497
3563 : 43732955 : 3511
3641 : 44318774 : 3563
3687 : 45027142 : 3641
3730 : 45063632 : 3687
3786 : 45669128 : 3730
3846 : 45817929 : 3786
3886 : 46454896 : 3846
3945 : 46471260 : 3886
3963 : 46627325 : 3945
4028 : 46739888 : 3963
4055 : 46844920 : 4028
4141 : 47829865 : 4055
4197 : 48217706 : 4141
4231 : 48670305 : 4197
4266 : 49442608 : 4231
4316 : 49731099 : 4266
4355 : 49944237 : 4316
4411 : 50672228 : 4355
4500 : 50812795 : 4411
4531 : 52492104 : 4500
4580 : 53968015 : 4531
4628 : 54255300 : 4580
4605 : 54960142 : 4580
4669 : 55248399 : 4605
4726 : 55593791 : 4669
4797 : 55912057 : 4726
4813 : 56276236 : 4797
4875 : 56728562 : 4813
4917 : 57023019 : 4875
4997 : 57764554 : 4917
5035 : 58544312 : 4997
5072 : 59381099 : 5035
